"ini_monit","mac_local","mac_destino","rssi","lqi","latencia","desconexion","tiempo"
2019-02-25 11:29:46,"0010","0002",-101,81,0.116046905517578,0,1551094186
2019-02-25 11:29:48,"0010","0004",-55,108,0.102000951766968,0,1551094188
2019-02-25 11:29:48,"0010","0005",-97,108,0.102000951766968,0,1551094188
2019-02-25 11:29:48,"0010","0006",-93,108,0.102000951766968,0,1551094188
2019-02-25 11:29:48,"0010","0002",-101,81,0.102000951766968,0,1551094188
2019-02-25 11:29:50,"0010","0004",-55,108,0.0980231761932373,0,1551094190
2019-02-25 11:29:50,"0010","0005",-97,108,0.0980231761932373,0,1551094190
2019-02-25 11:29:50,"0010","0006",-93,108,0.0980231761932373,0,1551094190
2019-02-25 11:29:50,"0010","0002",-100,108,0.0980231761932373,0,1551094190
2019-02-25 11:29:51,"0010","0004",-55,108,0.0940437316894531,0,1551094191
2019-02-25 11:29:51,"0010","0005",-97,108,0.0940437316894531,0,1551094191
2019-02-25 11:29:51,"0010","0006",-93,108,0.0940437316894531,0,1551094191
2019-02-25 11:29:51,"0010","0002",-100,108,0.0940437316894531,0,1551094191
2019-02-25 11:29:53,"0010","0004",-55,108,5.0897741317749,1,1551094193
2019-02-25 11:29:53,"0010","0005",-97,108,5.0897741317749,1,1551094193
2019-02-25 11:29:53,"0010","0006",-93,108,5.0897741317749,1,1551094193
2019-02-25 11:29:53,"0010","0002",-100,108,5.0897741317749,1,1551094193
2019-02-25 11:30:00,"0010","0004",-55,108,0.100045680999756,0,1551094200
2019-02-25 11:30:00,"0010","0005",-97,108,0.100045680999756,0,1551094200
2019-02-25 11:30:00,"0010","0006",-93,108,0.100045680999756,0,1551094200
2019-02-25 11:30:00,"0010","0002",-100,108,0.100045680999756,0,1551094200
2019-02-25 11:30:01,"0010","0004",-55,108,0.0950171947479248,0,1551094201
2019-02-25 11:30:01,"0010","0005",-97,108,0.0950171947479248,0,1551094201
2019-02-25 11:30:01,"0010","0006",-93,108,0.0950171947479248,0,1551094201
2019-02-25 11:30:01,"0010","0002",-100,108,0.0950171947479248,0,1551094201
2019-02-25 11:30:03,"0010","0004",-55,108,0.102044105529785,0,1551094203
2019-02-25 11:32:05,"0010","0005",-97,108,0.100045680999756,0,1551094325
2019-02-25 11:32:05,"0010","0006",-95,108,0.100045680999756,0,1551094325
2019-02-25 11:32:05,"0010","0002",-100,108,0.100045680999756,0,1551094325
2019-02-25 11:32:06,"0010","0004",-55,108,0.113994359970093,0,1551094326
2019-02-25 11:32:06,"0010","0005",-97,108,0.113994359970093,0,1551094326
2019-02-25 11:32:06,"0010","0006",-95,108,0.113994359970093,0,1551094326
2019-02-25 11:32:06,"0010","0002",-100,108,0.113994359970093,0,1551094326
2019-02-25 11:32:08,"0010","0004",-55,108,0.101014852523804,0,1551094328
2019-02-25 11:32:08,"0010","0005",-97,108,0.101014852523804,0,1551094328
2019-02-25 11:32:08,"0010","0006",-95,108,0.101014852523804,0,1551094328
2019-02-25 11:32:08,"0010","0002",-100,108,0.101014852523804,0,1551094328
2019-02-25 11:32:10,"0010","0004",-55,108,0.103055000305176,0,1551094330
2019-02-25 11:32:10,"0010","0005",-97,108,0.103055000305176,0,1551094330
2019-02-25 11:32:10,"0010","0006",-95,108,0.103055000305176,0,1551094330
2019-02-25 11:32:10,"0010","0002",-100,108,0.103055000305176,0,1551094330
2019-02-25 11:32:12,"0010","0004",-55,108,0.101994752883911,0,1551094332
2019-02-25 11:32:12,"0010","0005",-97,108,0.101994752883911,0,1551094332
2019-02-25 11:32:12,"0010","0006",-95,108,0.101994752883911,0,1551094332
2019-02-25 11:32:12,"0010","0002",-100,108,0.101994752883911,0,1551094332
2019-02-25 11:32:14,"0010","0004",-55,108,0.093994140625,0,1551094334
2019-02-25 11:32:14,"0010","0005",-97,108,0.093994140625,0,1551094334
2019-02-25 11:32:14,"0010","0006",-95,108,0.093994140625,0,1551094334
2019-02-25 11:32:14,"0010","0002",-100,108,0.093994140625,0,1551094334
2019-02-25 11:32:16,"0010","0004",-55,108,0.100995302200317,0,1551094336
2019-02-25 11:32:16,"0010","0005",-97,108,0.100995302200317,0,1551094336
2019-02-25 11:32:16,"0010","0006",-95,108,0.100995302200317,0,1551094336
2019-02-25 11:32:16,"0010","0002",-100,108,0.100995302200317,0,1551094336
2019-02-25 11:32:17,"0010","0004",-55,108,0.116991758346558,0,1551094337
2019-02-25 11:32:17,"0010","0005",-97,108,0.116991758346558,0,1551094337
2019-02-25 11:32:17,"0010","0006",-95,108,0.116991758346558,0,1551094337
2019-02-25 11:32:17,"0010","0002",-100,108,0.116991758346558,0,1551094337
2019-02-25 11:32:19,"0010","0004",-55,108,0.096996545791626,0,1551094339
2019-02-25 11:32:19,"0010","0005",-97,108,0.096996545791626,0,1551094339
2019-02-25 11:32:19,"0010","0006",-95,108,0.096996545791626,0,1551094339
2019-02-25 11:32:19,"0010","0002",-100,108,0.096996545791626,0,1551094339
2019-02-25 11:32:21,"0010","0004",-55,108,0.100994825363159,0,1551094341
2019-02-25 11:32:21,"0010","0005",-97,108,0.100994825363159,0,1551094341
2019-02-25 11:32:21,"0010","0006",-95,108,0.100994825363159,0,1551094341
2019-02-25 11:32:21,"0010","0002",-100,108,0.100994825363159,0,1551094341
2019-02-25 11:32:23,"0010","0004",-55,108,0.0999910831451416,0,1551094343
2019-02-25 11:32:23,"0010","0005",-94,108,0.0999910831451416,0,1551094343
2019-02-25 11:32:23,"0010","0006",-95,108,0.0999910831451416,0,1551094343
2019-02-25 11:32:23,"0010","0002",-100,108,0.0999910831451416,0,1551094343
2019-02-25 11:32:25,"0010","0004",-54,107,0.0969932079315186,0,1551094345
2019-02-25 11:32:25,"0010","0005",-96,107,0.0969932079315186,0,1551094345
2019-02-25 11:32:25,"0010","0006",-94,107,0.0969932079315186,0,1551094345
2019-02-25 11:32:25,"0010","0002",-100,107,0.0969932079315186,0,1551094345
2019-02-25 11:32:26,"0010","0004",-54,107,0.0970242023468018,0,1551094346
2019-02-25 11:32:26,"0010","0005",-96,107,0.0970242023468018,0,1551094346
2019-02-25 11:32:26,"0010","0006",-94,107,0.0970242023468018,0,1551094346
2019-02-25 11:32:26,"0010","0002",-100,107,0.0970242023468018,0,1551094346
2019-02-25 11:32:28,"0010","0004",-54,107,0.0989940166473389,0,1551094348
2019-02-25 11:32:28,"0010","0005",-96,107,0.0989940166473389,0,1551094348
2019-02-25 11:32:28,"0010","0006",-94,107,0.0989940166473389,0,1551094348
2019-02-25 11:32:28,"0010","0002",-100,107,0.0989940166473389,0,1551094348
2019-02-25 11:32:30,"0010","0004",-54,107,0.0999941825866699,0,1551094350
2019-02-25 11:32:30,"0010","0005",-96,107,0.0999941825866699,0,1551094350
2019-02-25 11:32:30,"0010","0006",-94,107,0.0999941825866699,0,1551094350
2019-02-25 11:32:30,"0010","0002",-100,107,0.0999941825866699,0,1551094350
2019-02-25 11:32:32,"0010","0004",-54,107,0.0950229167938232,0,1551094352
2019-02-25 11:32:32,"0010","0005",-96,107,0.0950229167938232,0,1551094352
2019-02-25 11:32:32,"0010","0006",-94,107,0.0950229167938232,0,1551094352
2019-02-25 11:32:32,"0010","0002",-100,107,0.0950229167938232,0,1551094352
2019-02-25 11:32:39,"0010","0004",-54,107,0.105062484741211,0,1551094359
2019-02-25 11:32:39,"0010","0005",-96,107,0.105062484741211,0,1551094359
2019-02-25 11:32:39,"0010","0006",-94,107,0.105062484741211,0,1551094359
2019-02-25 11:32:39,"0010","0002",-100,107,0.105062484741211,0,1551094359
2019-02-25 11:32:40,"0010","0004",-54,107,0.0950241088867188,0,1551094360
2019-02-25 11:32:40,"0010","0005",-96,107,0.0950241088867188,0,1551094360
2019-02-25 11:32:40,"0010","0006",-94,107,0.0950241088867188,0,1551094360
2019-02-25 11:32:40,"0010","0002",-100,107,0.0950241088867188,0,1551094360
2019-02-25 11:32:41,"0010","0004",-54,107,0.0969929695129395,0,1551094361
2019-02-25 11:32:41,"0010","0005",-96,107,0.0969929695129395,0,1551094361
2019-02-25 11:32:41,"0010","0006",-94,107,0.0969929695129395,0,1551094361
2019-02-25 11:32:41,"0010","0002",-100,107,0.0969929695129395,0,1551094361
2019-02-25 11:32:43,"0010","0004",-54,108,0.0999948978424072,0,1551094363
2019-02-25 11:32:43,"0010","0005",-97,104,0.0999948978424072,0,1551094363
2019-02-25 11:32:43,"0010","0006",-94,104,0.0999948978424072,0,1551094363
2019-02-25 11:32:43,"0010","0002",-100,104,0.0999948978424072,0,1551094363
2019-02-25 11:32:44,"0010","0004",-54,108,0.101045608520508,0,1551094364
2019-02-25 11:32:44,"0010","0005",-97,104,0.101045608520508,0,1551094364
2019-02-25 11:32:44,"0010","0006",-94,104,0.101045608520508,0,1551094364
2019-02-25 11:32:44,"0010","0002",-100,104,0.101045608520508,0,1551094364
2019-02-25 11:32:46,"0010","0004",-54,108,0.103992462158203,0,1551094366
2019-02-25 11:32:46,"0010","0005",-97,104,0.103992462158203,0,1551094366
2019-02-25 11:32:46,"0010","0006",-94,104,0.103992462158203,0,1551094366
2019-02-25 11:32:46,"0010","0002",-100,104,0.103992462158203,0,1551094366
2019-02-25 11:32:48,"0010","0004",-54,108,0.093998908996582,0,1551094368
2019-02-25 11:32:48,"0010","0005",-97,104,0.093998908996582,0,1551094368
2019-02-25 11:32:48,"0010","0006",-94,104,0.093998908996582,0,1551094368
2019-02-25 11:32:48,"0010","0002",-100,104,0.093998908996582,0,1551094368
2019-02-25 11:32:50,"0010","0004",-56,108,0.0990447998046875,0,1551094370
2019-02-25 11:32:50,"0010","0005",-97,108,0.0990447998046875,0,1551094370
2019-02-25 11:32:50,"0010","0006",-93,108,0.0990447998046875,0,1551094370
2019-02-25 11:32:50,"0010","0002",-101,108,0.0990447998046875,0,1551094370
2019-02-25 11:32:52,"0010","0004",-56,108,0.104048252105713,0,1551094372
2019-02-25 11:32:52,"0010","0005",-97,108,0.104048252105713,0,1551094372
2019-02-25 11:32:52,"0010","0006",-93,108,0.104048252105713,0,1551094372
2019-02-25 11:32:52,"0010","0002",-101,108,0.104048252105713,0,1551094372
2019-02-25 11:32:54,"0010","0004",-56,108,0.0990281105041504,0,1551094374
2019-02-25 11:32:54,"0010","0005",-97,108,0.0990281105041504,0,1551094374
2019-02-25 11:32:54,"0010","0006",-93,108,0.0990281105041504,0,1551094374
2019-02-25 11:32:54,"0010","0002",-101,108,0.0990281105041504,0,1551094374
2019-02-25 11:32:56,"0010","0004",-56,108,0.0969939231872559,0,1551094376
2019-02-25 11:32:56,"0010","0005",-97,108,0.0969939231872559,0,1551094376
2019-02-25 11:32:56,"0010","0006",-93,108,0.0969939231872559,0,1551094376
2019-02-25 11:32:56,"0010","0002",-101,108,0.0969939231872559,0,1551094376
2019-02-25 11:32:57,"0010","0004",-56,108,0.0970070362091064,0,1551094377
2019-02-25 11:32:57,"0010","0005",-97,108,0.0970070362091064,0,1551094377
2019-02-25 11:32:57,"0010","0006",-93,108,0.0970070362091064,0,1551094377
2019-02-25 11:32:57,"0010","0002",-101,108,0.0970070362091064,0,1551094377
2019-02-25 11:32:59,"0010","0004",-56,108,0.0950384140014648,0,1551094379
2019-02-25 11:32:59,"0010","0005",-97,108,0.0950384140014648,0,1551094379
2019-02-25 11:32:59,"0010","0006",-93,108,0.0950384140014648,0,1551094379
2019-02-25 11:32:59,"0010","0002",-101,108,0.0950384140014648,0,1551094379
2019-02-25 11:33:01,"0010","0004",-56,108,0.10099720954895,0,1551094381
2019-02-25 11:33:01,"0010","0005",-97,108,0.10099720954895,0,1551094381
2019-02-25 11:33:01,"0010","0006",-93,108,0.10099720954895,0,1551094381
2019-02-25 11:33:01,"0010","0002",-101,108,0.10099720954895,0,1551094381
2019-02-25 11:33:03,"0010","0004",-56,108,0.0950095653533936,0,1551094383
2019-02-25 11:33:03,"0010","0005",-97,108,0.0950095653533936,0,1551094383
2019-02-25 11:33:03,"0010","0006",-93,108,0.0950095653533936,0,1551094383
2019-02-25 11:33:03,"0010","0002",-101,108,0.0950095653533936,0,1551094383
2019-02-25 11:33:05,"0010","0004",-56,108,0.100998878479004,0,1551094385
2019-02-25 11:33:05,"0010","0005",-97,108,0.100998878479004,0,1551094385
2019-02-25 11:33:05,"0010","0006",-93,108,0.100998878479004,0,1551094385
2019-02-25 11:33:05,"0010","0002",-101,108,0.100998878479004,0,1551094385
2019-02-25 11:33:07,"0010","0004",-56,108,0.0989487171173096,0,1551094387
2019-02-25 11:33:07,"0010","0005",-97,108,0.0989487171173096,0,1551094387
2019-02-25 11:33:07,"0010","0006",-93,108,0.0989487171173096,0,1551094387
2019-02-25 11:33:07,"0010","0002",-101,108,0.0989487171173096,0,1551094387
2019-02-25 11:33:09,"0010","0004",-55,108,0.103991746902466,0,1551094389
2019-02-25 11:33:09,"0010","0005",-97,108,0.103991746902466,0,1551094389
2019-02-25 11:33:09,"0010","0006",-96,108,0.103991746902466,0,1551094389
2019-02-25 11:33:09,"0010","0002",-101,108,0.103991746902466,0,1551094389
2019-02-25 11:33:10,"0010","0004",-55,108,0.098994255065918,0,1551094390
2019-02-25 11:33:10,"0010","0005",-99,108,0.098994255065918,0,1551094390
2019-02-25 11:33:10,"0010","0006",-95,108,0.098994255065918,0,1551094390
2019-02-25 11:33:10,"0010","0002",-101,108,0.098994255065918,0,1551094390
2019-02-25 11:33:12,"0010","0004",-55,108,0.100993394851685,0,1551094392
2019-02-25 11:33:12,"0010","0005",-99,108,0.100993394851685,0,1551094392
2019-02-25 11:33:12,"0010","0006",-95,108,0.100993394851685,0,1551094392
2019-02-25 11:33:12,"0010","0002",-101,108,0.100993394851685,0,1551094392
2019-02-25 11:33:14,"0010","0004",-55,108,0.119993209838867,0,1551094394
2019-02-25 11:33:14,"0010","0005",-99,108,0.119993209838867,0,1551094394
2019-02-25 11:33:14,"0010","0006",-95,108,0.119993209838867,0,1551094394
2019-02-25 11:33:14,"0010","0002",-101,108,0.119993209838867,0,1551094394
2019-02-25 11:33:15,"0010","0004",-55,108,0.10097861289978,0,1551094395
2019-02-25 11:33:15,"0010","0005",-99,108,0.10097861289978,0,1551094395
2019-02-25 11:33:15,"0010","0006",-95,108,0.10097861289978,0,1551094395
2019-02-25 11:33:15,"0010","0002",-101,108,0.10097861289978,0,1551094395
2019-02-25 11:33:21,"0010","0004",-55,108,0.0970239639282227,0,1551094401
2019-02-25 11:33:21,"0010","0005",-99,108,0.0970239639282227,0,1551094401
2019-02-25 11:33:21,"0010","0006",-95,108,0.0970239639282227,0,1551094401
2019-02-25 11:33:21,"0010","0002",-101,108,0.0970239639282227,0,1551094401
2019-02-25 11:33:27,"0010","0004",-54,108,0.128991365432739,0,1551094407
2019-02-25 11:33:27,"0010","0005",-93,108,0.128991365432739,0,1551094407
2019-02-25 11:33:27,"0010","0006",-93,108,0.128991365432739,0,1551094407
2019-02-25 11:33:27,"0010","0002",-101,108,0.128991365432739,0,1551094407
2019-02-25 11:33:28,"0010","0004",-54,108,0.100990533828735,0,1551094408
2019-02-25 11:33:28,"0010","0005",-94,107,0.100990533828735,0,1551094408
2019-02-25 11:33:28,"0010","0006",-93,107,0.100990533828735,0,1551094408
2019-02-25 11:33:28,"0010","0002",-101,108,0.100990533828735,0,1551094408
2019-02-25 11:33:29,"0010","0004",-54,108,0.10399341583252,0,1551094409
2019-02-25 11:33:29,"0010","0005",-94,107,0.10399341583252,0,1551094409
2019-02-25 11:33:29,"0010","0006",-93,107,0.10399341583252,0,1551094409
2019-02-25 11:33:29,"0010","0002",-101,108,0.10399341583252,0,1551094409
2019-02-25 11:33:31,"0010","0004",-54,108,0.103030204772949,0,1551094411
2019-02-25 11:33:31,"0010","0005",-94,107,0.103030204772949,0,1551094411
2019-02-25 11:33:31,"0010","0006",-93,107,0.103030204772949,0,1551094411
2019-02-25 11:33:31,"0010","0002",-101,108,0.103030204772949,0,1551094411
2019-02-25 11:33:33,"0010","0004",-54,108,0.0950491428375244,0,1551094413
2019-02-25 11:33:33,"0010","0005",-94,107,0.0950491428375244,0,1551094413
2019-02-25 11:33:33,"0010","0006",-93,107,0.0950491428375244,0,1551094413
2019-02-25 11:33:33,"0010","0002",-101,108,0.0950491428375244,0,1551094413
2019-02-25 11:33:35,"0010","0004",-54,108,0.0980486869812012,0,1551094415
2019-02-25 11:33:35,"0010","0005",-95,108,0.0980486869812012,0,1551094415
2019-02-25 11:33:35,"0010","0006",-95,108,0.0980486869812012,0,1551094415
2019-02-25 11:33:35,"0010","0002",-101,108,0.0980486869812012,0,1551094415
2019-02-25 11:33:37,"0010","0004",-54,108,0.0940425395965576,0,1551094417
2019-02-25 11:33:37,"0010","0005",-95,108,0.0940425395965576,0,1551094417
2019-02-25 11:33:37,"0010","0006",-95,108,0.0940425395965576,0,1551094417
2019-02-25 11:33:37,"0010","0002",-101,108,0.0940425395965576,0,1551094417
2019-02-25 11:33:39,"0010","0004",-54,108,0.102956056594849,0,1551094419
2019-02-25 11:33:39,"0010","0005",-95,108,0.102956056594849,0,1551094419
2019-02-25 11:33:39,"0010","0006",-95,108,0.102956056594849,0,1551094419
2019-02-25 11:33:39,"0010","0002",-101,108,0.102956056594849,0,1551094419
2019-02-25 11:33:41,"0010","0004",-54,108,0.0950345993041992,0,1551094421
2019-02-25 11:33:41,"0010","0005",-95,108,0.0950345993041992,0,1551094421
2019-02-25 11:33:41,"0010","0006",-95,108,0.0950345993041992,0,1551094421
2019-02-25 11:33:41,"0010","0002",-101,108,0.0950345993041992,0,1551094421
2019-02-25 11:33:42,"0010","0004",-54,108,0.101993799209595,0,1551094422
2019-02-25 11:33:42,"0010","0005",-95,108,0.101993799209595,0,1551094422
2019-02-25 11:33:42,"0010","0006",-95,108,0.101993799209595,0,1551094422
2019-02-25 11:33:42,"0010","0002",-101,108,0.101993799209595,0,1551094422
2019-02-25 11:33:44,"0010","0004",-54,108,0.100042581558228,0,1551094424
2019-02-25 11:33:44,"0010","0005",-95,108,0.100042581558228,0,1551094424
2019-02-25 11:33:44,"0010","0006",-95,108,0.100042581558228,0,1551094424
2019-02-25 11:33:44,"0010","0002",-101,108,0.100042581558228,0,1551094424
2019-02-25 11:33:46,"0010","0004",-54,108,0.0959935188293457,0,1551094426
2019-02-25 11:33:46,"0010","0005",-95,108,0.0959935188293457,0,1551094426
2019-02-25 11:33:46,"0010","0006",-95,108,0.0959935188293457,0,1551094426
2019-02-25 11:33:46,"0010","0002",-101,108,0.0959935188293457,0,1551094426
2019-02-25 11:33:48,"0010","0004",-54,108,0.100946187973022,0,1551094428
2019-02-25 11:33:48,"0010","0005",-95,108,0.100946187973022,0,1551094428
2019-02-25 11:33:48,"0010","0006",-95,108,0.100946187973022,0,1551094428
2019-02-25 11:33:48,"0010","0002",-101,108,0.100946187973022,0,1551094428
2019-02-25 11:33:50,"0010","0004",-54,108,0.0990467071533203,0,1551094430
2019-02-25 11:33:50,"0010","0005",-95,108,0.0990467071533203,0,1551094430
2019-02-25 11:33:50,"0010","0006",-95,108,0.0990467071533203,0,1551094430
2019-02-25 11:33:50,"0010","0002",-101,108,0.0990467071533203,0,1551094430
2019-02-25 11:33:52,"0010","0004",-54,108,0.098996639251709,0,1551094432
2019-02-25 11:33:52,"0010","0005",-95,108,0.098996639251709,0,1551094432
2019-02-25 11:33:52,"0010","0006",-95,108,0.098996639251709,0,1551094432
2019-02-25 11:33:52,"0010","0002",-101,108,0.098996639251709,0,1551094432
2019-02-25 11:33:53,"0010","0004",-54,108,0.098994255065918,0,1551094433
2019-02-25 11:33:53,"0010","0005",-97,108,0.098994255065918,0,1551094433
2019-02-25 11:33:53,"0010","0006",-96,108,0.098994255065918,0,1551094433
2019-02-25 11:33:53,"0010","0002",-101,108,0.098994255065918,0,1551094433
2019-02-25 11:33:55,"0010","0004",-57,108,0.105996131896973,0,1551094435
2019-02-25 11:33:55,"0010","0005",-97,108,0.105996131896973,0,1551094435
2019-02-25 11:33:55,"0010","0006",-95,108,0.105996131896973,0,1551094435
2019-02-25 11:33:55,"0010","0002",-101,108,0.105996131896973,0,1551094435
2019-02-25 11:33:57,"0010","0004",-57,108,0.0969939231872559,0,1551094437
2019-02-25 11:33:57,"0010","0005",-97,108,0.0969939231872559,0,1551094437
2019-02-25 11:33:57,"0010","0006",-95,108,0.0969939231872559,0,1551094437
2019-02-25 11:33:57,"0010","0002",-101,108,0.0969939231872559,0,1551094437
2019-02-25 11:34:00,"0010","0004",-57,108,0.0989878177642822,0,1551094440
2019-02-25 11:34:00,"0010","0005",-97,108,0.0989878177642822,0,1551094440
2019-02-25 11:34:00,"0010","0006",-95,108,0.0989878177642822,0,1551094440
2019-02-25 11:34:00,"0010","0002",-101,108,0.0989878177642822,0,1551094440
2019-02-25 11:34:02,"0010","0004",-57,108,0.101023197174072,0,1551094442
2019-02-25 11:34:02,"0010","0005",-97,108,0.101023197174072,0,1551094442
2019-02-25 11:34:02,"0010","0006",-95,108,0.101023197174072,0,1551094442
2019-02-25 11:34:02,"0010","0002",-101,108,0.101023197174072,0,1551094442
2019-02-25 11:34:04,"0010","0004",-57,108,5.08971118927002,1,1551094444
2019-02-25 11:34:04,"0010","0005",-97,108,5.08971118927002,1,1551094444
2019-02-25 11:34:04,"0010","0006",-95,108,5.08971118927002,1,1551094444
2019-02-25 11:34:04,"0010","0002",-101,108,5.08971118927002,1,1551094444
2019-02-25 11:34:11,"0010","0004",-57,108,0.101044654846191,0,1551094451
2019-02-25 11:34:11,"0010","0005",-97,108,0.101044654846191,0,1551094451
2019-02-25 11:34:11,"0010","0006",-95,108,0.101044654846191,0,1551094451
2019-02-25 11:34:11,"0010","0002",-101,108,0.101044654846191,0,1551094451
2019-02-25 11:34:13,"0010","0004",-55,108,0.100047588348389,0,1551094453
2019-02-25 11:34:13,"0010","0005",-97,105,0.100047588348389,0,1551094453
2019-02-25 11:34:13,"0010","0006",-96,108,0.100047588348389,0,1551094453
2019-02-25 11:34:13,"0010","0002",-101,105,0.100047588348389,0,1551094453
2019-02-25 11:34:15,"0010","0004",-55,108,0.097975492477417,0,1551094455
2019-02-25 11:34:15,"0010","0005",-97,105,0.097975492477417,0,1551094455
2019-02-25 11:34:15,"0010","0006",-96,108,0.097975492477417,0,1551094455
2019-02-25 11:34:15,"0010","0002",-101,105,0.097975492477417,0,1551094455
2019-02-25 11:34:16,"0010","0004",-55,108,0.0970396995544434,0,1551094456
2019-02-25 11:34:16,"0010","0005",-97,105,0.0970396995544434,0,1551094456
2019-02-25 11:34:16,"0010","0006",-96,108,0.0970396995544434,0,1551094456
2019-02-25 11:34:16,"0010","0002",-101,105,0.0970396995544434,0,1551094456
2019-02-25 11:34:18,"0010","0004",-55,108,0.092043399810791,0,1551094458
2019-02-25 11:34:18,"0010","0005",-97,105,0.092043399810791,0,1551094458
2019-02-25 11:34:18,"0010","0006",-96,108,0.092043399810791,0,1551094458
2019-02-25 11:34:18,"0010","0002",-101,105,0.092043399810791,0,1551094458
2019-02-25 11:34:20,"0010","0004",-55,108,0.0990502834320068,0,1551094460
2019-02-25 11:34:20,"0010","0005",-95,108,0.0990502834320068,0,1551094460
2019-02-25 11:34:20,"0010","0006",-98,108,0.0990502834320068,0,1551094460
2019-02-25 11:34:20,"0010","0002",-101,105,0.0990502834320068,0,1551094460
2019-02-25 11:34:22,"0010","0004",-55,108,0.10104513168335,0,1551094462
2019-02-25 11:34:22,"0010","0005",-95,108,0.10104513168335,0,1551094462
2019-02-25 11:34:22,"0010","0006",-98,108,0.10104513168335,0,1551094462
2019-02-25 11:34:22,"0010","0002",-101,105,0.10104513168335,0,1551094462
2019-02-25 11:34:24,"0010","0004",-55,108,0.0949916839599609,0,1551094464
2019-02-25 11:34:24,"0010","0005",-95,108,0.0949916839599609,0,1551094464
2019-02-25 11:34:24,"0010","0006",-98,108,0.0949916839599609,0,1551094464
2019-02-25 11:34:24,"0010","0002",-101,105,0.0949916839599609,0,1551094464
2019-02-25 11:34:26,"0010","0004",-55,108,0.0959947109222412,0,1551094466
2019-02-25 11:34:26,"0010","0005",-95,108,0.0959947109222412,0,1551094466
2019-02-25 11:34:26,"0010","0006",-98,108,0.0959947109222412,0,1551094466
2019-02-25 11:34:26,"0010","0002",-101,105,0.0959947109222412,0,1551094466
2019-02-25 11:34:28,"0010","0004",-55,108,0.0959951877593994,0,1551094468
2019-02-25 11:34:28,"0010","0005",-95,108,0.0959951877593994,0,1551094468
2019-02-25 11:34:28,"0010","0006",-98,108,0.0959951877593994,0,1551094468
2019-02-25 11:34:28,"0010","0002",-101,105,0.0959951877593994,0,1551094468
2019-02-25 11:34:29,"0010","0004",-55,108,0.106031179428101,0,1551094469
2019-02-25 11:34:29,"0010","0005",-95,108,0.106031179428101,0,1551094469
2019-02-25 11:34:29,"0010","0006",-98,108,0.106031179428101,0,1551094469
2019-02-25 11:34:29,"0010","0002",-101,105,0.106031179428101,0,1551094469
2019-02-25 11:34:31,"0010","0004",-55,108,0.100999116897583,0,1551094471
2019-02-25 11:34:31,"0010","0005",-95,108,0.100999116897583,0,1551094471
2019-02-25 11:34:31,"0010","0006",-98,108,0.100999116897583,0,1551094471
2019-02-25 11:34:31,"0010","0002",-101,105,0.100999116897583,0,1551094471
2019-02-25 11:34:33,"0010","0004",-55,108,0.103037357330322,0,1551094473
2019-02-25 11:34:33,"0010","0005",-95,108,0.103037357330322,0,1551094473
2019-02-25 11:34:33,"0010","0006",-98,108,0.103037357330322,0,1551094473
2019-02-25 11:34:33,"0010","0002",-101,105,0.103037357330322,0,1551094473
2019-02-25 11:34:35,"0010","0004",-55,108,0.0989928245544434,0,1551094475
2019-02-25 11:34:35,"0010","0005",-95,108,0.0989928245544434,0,1551094475
2019-02-25 11:34:35,"0010","0006",-98,108,0.0989928245544434,0,1551094475
2019-02-25 11:34:35,"0010","0002",-101,105,0.0989928245544434,0,1551094475
2019-02-25 11:34:37,"0010","0004",-55,108,0.102043628692627,0,1551094477
2019-02-25 11:34:37,"0010","0005",-95,108,0.102043628692627,0,1551094477
2019-02-25 11:34:37,"0010","0006",-98,108,0.102043628692627,0,1551094477
2019-02-25 11:34:37,"0010","0002",-101,105,0.102043628692627,0,1551094477
2019-02-25 11:34:39,"0010","0004",-55,108,0.094022274017334,0,1551094479
2019-02-25 11:34:39,"0010","0005",-96,108,0.094022274017334,0,1551094479
2019-02-25 11:34:39,"0010","0006",-93,108,0.094022274017334,0,1551094479
2019-02-25 11:34:39,"0010","0002",-101,105,0.094022274017334,0,1551094479
2019-02-25 11:34:41,"0010","0004",-55,108,0.101995706558228,0,1551094481
2019-02-25 11:34:41,"0010","0005",-94,108,0.101995706558228,0,1551094481
2019-02-25 11:34:41,"0010","0006",-92,108,0.101995706558228,0,1551094481
2019-02-25 11:34:41,"0010","0002",-100,108,0.101995706558228,0,1551094481
2019-02-25 11:34:42,"0010","0004",-55,108,0.102999210357666,0,1551094482
2019-02-25 11:34:42,"0010","0005",-94,108,0.102999210357666,0,1551094482
2019-02-25 11:34:42,"0010","0006",-92,108,0.102999210357666,0,1551094482
2019-02-25 11:34:42,"0010","0002",-100,108,0.102999210357666,0,1551094482
2019-02-25 11:34:44,"0010","0004",-55,108,0.105053186416626,0,1551094484
2019-02-25 11:34:44,"0010","0005",-94,108,0.105053186416626,0,1551094484
2019-02-25 11:34:44,"0010","0006",-92,108,0.105053186416626,0,1551094484
2019-02-25 11:34:44,"0010","0002",-100,108,0.105053186416626,0,1551094484
2019-02-25 11:34:51,"0010","0004",-55,108,0.0980448722839355,0,1551094491
2019-02-25 11:34:51,"0010","0005",-94,108,0.0980448722839355,0,1551094491
2019-02-25 11:34:51,"0010","0006",-92,108,0.0980448722839355,0,1551094491
2019-02-25 11:34:51,"0010","0002",-100,108,0.0980448722839355,0,1551094491
